   5.3500000e-01   1.8985800e+03   1.2447932e-05   3.0308469e-05   1.1493206e-04   2.0858323e-03   6.2612802e-03   4.1194778e-04   1.6712533e-06   5.8172150e-03
   5.3750000e-01   1.8757300e+03   2.4407711e-06   1.9882951e-05   4.6559318e-05   4.8159960e-04   1.4779489e-02   7.7419855e-05   5.7422550e-06   9.7353815e-03
   5.4000000e-01   1.8528800e+03   1.3424241e-06   5.3468011e-05   5.3195950e-05   2.6835850e-04   4.0453342e-02   5.3487809e-05   5.8708130e-06   8.5006522e-03
   5.4250000e-01   1.8656390e+03   5.1256191e-06   2.6205283e-04   7.7838948e-05   2.0486055e-04   1.3978388e-01   2.1070197e-04   4.9280547e-06   6.7131254e-03
   5.4500000e-01   1.8783900e+03   1.3790356e-05   8.7559453e-04   6.2610707e-05   1.5112107e-04   4.2248709e-01   5.2779637e-05   3.9424437e-06   7.2212347e-03
   5.4750000e-01   1.8747400e+03   1.5376857e-05   6.5941398e-04   7.5395227e-05   1.1251630e-04   7.8922864e-01   3.2119763e-04   3.5139173e-06   6.5981448e-03
   5.5000000e-01   1.8710900e+03   1.6231127e-05   1.7321253e-04   8.5710302e-05   1.0034078e-04   9.3747035e-01   7.6678357e-04   2.0140745e-06   5.1359192e-03
   5.5250000e-01   1.8724399e+03   1.5926031e-05   1.2555302e-04   8.3472369e-05   9.7697854e-05   9.4461146e-01   7.2743837e-04   1.6284007e-06   4.0518335e-03
   5.5500000e-01   1.8737900e+03   1.4278511e-05   8.8765835e-05   9.7800291e-05   8.5838577e-05   9.6715462e-01   5.6999509e-04   1.4141374e-06   3.4832521e-03
   5.5750000e-01   1.8503900e+03   1.0800412e-05   9.8260502e-05   1.2730501e-04   6.5327675e-05   9.9858859e-01   4.0615743e-04   1.9069429e-06   3.7058381e-03
   5.6000000e-01   1.8269900e+03   5.4917348e-06   4.6021213e-05   1.8808935e-04   6.9529248e-05   9.3488363e-01   4.6864319e-04   1.6712533e-06   3.2858528e-03
   5.6250000e-01   1.8370400e+03   1.4034433e-06   4.6542488e-06   2.2345901e-04   5.3987948e-05   6.6632333e-01   5.1983985e-04   1.8855166e-06   2.9310709e-03
   5.6500000e-01   1.8470900e+03   5.7358119e-07   2.4574434e-06   4.4136175e-04   5.1186899e-05   3.4849588e-01   2.3344679e-04   3.1710961e-06   3.7301900e-03
   5.6750000e-01   1.8411810e+03   6.8341589e-07   1.9734016e-06   1.2452174e-03   5.3852413e-05   1.4248045e-01   2.9232921e-04   3.6210489e-06   3.5478591e-03
   5.7000000e-01   1.8352800e+03   7.2002745e-07   2.2340395e-06   2.4817403e-03   5.5478828e-05   5.6321962e-02   5.8140915e-04   3.8138858e-06   2.7749207e-03
   5.7250000e-01   1.8494810e+03   4.5764456e-07   1.4521256e-06   5.0437118e-03   6.0538786e-05   2.7003539e-02   4.1207274e-04   4.7352178e-06   1.6524882e-03
   5.7500000e-01   1.8636899e+03   1.3424241e-07   8.1914780e-07   5.7324038e-03   6.4333755e-05   1.4804566e-02   3.5666871e-04   5.6994024e-06   1.0753389e-03
   5.7750000e-01   1.8510310e+03   1.2203855e-07   1.1170197e-07   4.0505320e-03   6.6750788e-05   9.5269388e-03   5.3850227e-04   8.0777245e-06   1.1129501e-03
   5.8000000e-01   1.8383800e+03   1.2203855e-07   7.4467982e-08   2.8354882e-03   7.1155663e-05   4.6232446e-03   4.8089040e-04   1.2213005e-05   1.5766893e-03
   5.8250000e-01   1.8407300e+03   1.2814048e-07   1.8616996e-07   1.9193757e-03   8.3398955e-05   2.8655611e-03   3.0097307e-04   1.5855480e-05   2.1706762e-03
   5.8500000e-01   1.8430800e+03   2.1966939e-07   2.9787193e-07   1.6584892e-03   1.2134864e-04   1.7624892e-03   1.2030591e-04   1.2855795e-05   2.7967082e-03
   5.8750000e-01   1.8028300e+03   3.0509638e-07   2.2340395e-07   1.5533063e-03   1.9374671e-04   1.3148108e-03   5.9840528e-05   1.0413194e-05   2.9583449e-03
   5.9000000e-01   1.7625800e+03   3.7831951e-07   2.2340395e-07   1.5382581e-03   3.0373303e-04   1.3015188e-03   5.9236499e-05   6.6850133e-06   2.7367131e-03
   5.9250000e-01   1.7787810e+03   3.0509637e-07   2.2340395e-07   1.5282517e-03   5.5544337e-04   1.0206304e-03   5.8653298e-05   4.5209545e-06   1.4086117e-03
   5.9500000e-01   1.7949900e+03   2.4407710e-07   1.4893596e-07   1.4144772e-03   7.0974950e-04   7.4969678e-04   5.8486670e-05   3.5996226e-06   7.3035738e-04
   5.9750000e-01   1.7774810e+03   2.0136361e-07   1.4893596e-07   1.1463367e-03   6.7737932e-04   4.8414103e-04   8.8146577e-05   3.5996226e-06   5.2701427e-04
   6.0000000e-01   1.7599800e+03   3.2950409e-07   2.2340395e-07   7.9258879e-04   4.6682633e-04   3.2488386e-04   1.1826471e-04   4.3709702e-06   3.7921332e-04
   6.0250000e-01   1.7647310e+03   4.3933879e-07   2.9787193e-07   4.8228765e-04   2.6056526e-04   2.1671638e-04   1.7758453e-04   6.5564554e-06   2.4958184e-04
   6.0500000e-01   1.7694900e+03   9.5190070e-07   2.9787193e-07   2.6469358e-04   1.4172401e-04   3.2682905e-04   3.5696031e-04   1.3198616e-05   1.5072318e-04
   6.0750000e-01   1.7534810e+03   8.7867757e-07   2.9787193e-07   1.5557500e-04   9.0220862e-05   3.8241936e-04   3.5800174e-04   4.3216897e-05   1.0003153e-04
   6.1000000e-01   1.7374800e+03   7.4443516e-07   2.9787193e-07   9.6565569e-05   6.5508388e-05   4.3678915e-04   2.3852897e-04   9.9246736e-05   6.7469596e-05
   6.1250000e-01   1.7131400e+03   3.7831951e-07   2.9787193e-07   1.0101572e-04   8.4663945e-05   2.1791781e-04   8.9271322e-05   7.5992746e-04   4.4409863e-05
   6.1500000e-01   1.6888000e+03   4.1493108e-07   2.9787193e-07   1.1714427e-04   1.1140944e-04   2.1671638e-04   5.9194842e-05   1.2748663e-03   3.0414992e-05
   6.1750000e-01   1.7028810e+03   7.3223131e-07   3.3510592e-07   1.4790944e-04   1.5539042e-04   3.2105070e-04   1.1689002e-04   1.8694040e-03   2.6200626e-05
   6.2000000e-01   1.7169700e+03   5.0035806e-07   3.7233991e-07   1.5984508e-04   1.5907244e-04   2.1225390e-04   5.7945127e-05   2.0079037e-03   2.1509164e-05
   6.2250000e-01   1.6960700e+03   5.0645999e-07   3.7233991e-07   1.4844962e-04   1.3948768e-04   5.2882305e-05   8.6646921e-05   2.0993513e-03   1.6837580e-05
   6.2500000e-01   1.6751700e+03   9.5190070e-07   2.9787193e-07   9.8006078e-05   9.8352938e-05   2.1149108e-04   3.4650436e-04   2.4262742e-03   1.3557532e-05
   6.2750000e-01   1.6720300e+03   1.5865012e-06   2.9787193e-07   5.7157351e-05   6.3497958e-05   2.1171992e-04   6.3593839e-04   2.0150816e-03   1.1231680e-05
   6.3000000e-01   1.6688900e+03   1.7085397e-06   2.2340395e-07   2.7987037e-05   3.4335431e-05   2.1198691e-04   8.1031532e-04   1.1094979e-03   9.2636511e-06
   6.3250000e-01   1.6635600e+03   3.2950409e-06   2.2340395e-07   1.7466175e-05   2.0714204e-05   1.5790317e-04   4.5987435e-04   8.4925380e-04   1.1629262e-05
   6.3500000e-01   1.6582300e+03   6.7121203e-06   2.9787193e-07   1.3273264e-05   1.3101678e-05   2.0927891e-04   2.2857290e-04   8.1574303e-04   1.3040676e-05
   6.3750000e-01   1.6477500e+03   1.4705646e-05   3.3510592e-07   1.0392245e-05   1.1181604e-05   3.6382568e-04   3.4067235e-04   1.1126262e-03   1.3259346e-05
   6.4000000e-01   1.6372700e+03   7.0050129e-05   4.4680789e-07   7.9742478e-06   1.2604717e-05   6.1883548e-04   1.0138523e-03   1.8292510e-03   1.0257605e-05
   6.4250000e-01   1.6300200e+03   1.4675136e-04   1.0053177e-06   6.7395256e-06   1.2491772e-05   8.1775915e-04   2.0090838e-03   2.3678446e-03   6.8185243e-06
   6.4500000e-01   1.6227700e+03   1.5254819e-04   1.1170197e-06   7.9228010e-06   9.2163525e-06   9.1046051e-04   3.9775934e-03   1.8355932e-03   4.0553322e-06
   6.4750000e-01   1.6060611e+03   1.0739393e-04   1.6382956e-06   5.7105903e-06   4.9696019e-06   7.9268153e-04   1.2224360e-02   1.1626352e-03   2.3457313e-06
   6.5000000e-01   1.5893600e+03   3.5025064e-05   2.0851035e-06   2.8810186e-06   1.2649896e-06   5.7749079e-04   1.7135178e-02   3.9707265e-04   1.5505682e-06
   6.5250000e-01   1.5522900e+03   2.1905920e-05   2.4574434e-06   1.9292535e-06   7.6802937e-07   8.2782834e-04   3.4898921e-02   2.5645168e-04   1.8686335e-06
   6.5500000e-01   1.5152200e+03   1.5132780e-05   1.8616996e-06   1.1832755e-06   4.0660379e-07   1.2801217e-03   1.0184987e-01   1.2003027e-04   2.5842803e-06
   6.5750000e-01   1.5289100e+03   1.3912395e-05   9.3084978e-07   6.9453126e-07   2.2589099e-07   2.0227815e-03   3.6395157e-01   7.3192325e-05   3.7969042e-06
   6.6000000e-01   1.5426000e+03   1.3302202e-05   7.4467982e-07   3.6012732e-07   2.2589099e-07   3.3606676e-03   7.9034862e-01   3.9338732e-05   3.6975088e-06
   6.6250000e-01   1.5489010e+03   1.3119144e-05   2.9787193e-07   2.5723380e-07   1.5812369e-07   4.3964208e-03   9.9027076e-01   2.0012187e-05   3.9758159e-06
   6.6500000e-01   1.5552100e+03   1.0739393e-05   5.9574386e-07   1.5434028e-07   9.0356397e-08   4.1523956e-03   9.4996640e-01   1.1913037e-05   4.6914628e-06
   6.6750000e-01   1.5444110e+03   8.0545444e-06   4.8404189e-07   1.8006366e-07   1.1294550e-07   3.4810402e-03   9.6408735e-01   8.4419720e-06   5.9836029e-06
   6.7000000e-01   1.5336200e+03   4.6374650e-06   2.2340395e-07   2.0578704e-07   1.8071279e-07   2.6639485e-03   9.9641207e-01   6.8564239e-06   8.3492134e-06
   6.7250000e-01   1.5252400e+03   4.0272722e-06   2.2340395e-07   1.5434028e-07   1.8071279e-07   2.2211712e-03   9.8068190e-01   6.1707816e-06   7.4944130e-06
   6.7500000e-01   1.5168600e+03   3.6611565e-06   1.4893596e-07   1.5434028e-07   1.8071279e-07   1.8757676e-03   8.5993317e-01   5.4851391e-06   8.1901808e-06
   6.7750000e-01   1.5079200e+03   4.2713493e-06   8.1914781e-07   2.0578704e-07   2.0330189e-07   1.6345266e-03   5.8267512e-01   4.6280861e-06   1.0317242e-05
   6.8000000e-01   1.4989800e+03   7.5663902e-06   1.1914877e-06   1.5434028e-07   2.2589099e-07   2.0550678e-03   2.9515360e-01   4.7137914e-06   1.3120192e-05
   6.8250000e-01   1.4840710e+03   1.2630990e-05   3.9840370e-06   1.0289352e-07   2.0330189e-07   2.7175936e-03   1.3549162e-01   5.4208602e-06   1.4790035e-05
   6.8500000e-01   1.4691700e+03   2.2455093e-05   1.4297853e-05   1.0289352e-07   1.3553460e-07   4.0294295e-03   6.3352561e-02   5.3994338e-06   1.0575670e-05
   6.8750000e-01   1.4642800e+03   2.9655368e-05   1.8393592e-05   7.7170140e-08   6.7767298e-08   5.6942400e-03   3.3040157e-02   7.1135399e-06   8.3889716e-06
   6.9000000e-01   1.4593900e+03   3.2706332e-05   1.8765931e-05   5.1446760e-08   4.5178199e-08   7.6178743e-03   1.7655059e-02   1.0498899e-05   6.7986452e-06
   6.9250000e-01   1.4487310e+03   2.6787462e-05   7.6329681e-06   5.1446760e-08   4.5178199e-08   6.8784755e-03   1.0488339e-02   1.5834054e-05   7.6335665e-06
   6.9500000e-01   1.4380800e+03   2.2455093e-05   2.4574434e-06   5.1446760e-08   4.5178199e-08   5.9553523e-03   7.3049184e-03   2.1811999e-05   7.3552594e-06
   6.9750000e-01   1.4231600e+03   1.9587187e-05   1.5265936e-06   5.1446760e-08   4.5178199e-08   4.5718879e-03   4.6967837e-03   2.7425696e-05   8.0510272e-06
   7.0000000e-01   1.4082400e+03   1.8305783e-05   1.3404237e-06   5.1446760e-08   4.5178199e-08   3.7564172e-03   3.5166568e-03   4.0238638e-05   1.1490108e-05
   7.0250000e-01   1.4075300e+03   1.8549860e-05   1.4148917e-06   5.1446760e-08   4.5178199e-08   3.0186394e-03   2.4243641e-03   5.3265843e-05   2.1370011e-05
   7.0500000e-01   1.4068199e+03   1.5132780e-05   1.3404237e-06   5.1446760e-08   4.5178199e-08   2.4693157e-03   1.5411071e-03   7.1863893e-05   4.8902536e-05
   7.0750000e-01   1.3978199e+03   8.9088143e-06   9.3084975e-07   5.1446760e-08   4.5178199e-08   1.7859840e-03   9.9902233e-04   1.1484510e-04   1.3708614e-04
   7.1000000e-01   1.3888199e+03   3.1730023e-06   5.2127587e-07   5.1446760e-08   4.5178199e-08   1.1116154e-03   6.5372600e-04   1.9952194e-04   3.0355354e-04
   7.1250000e-01   1.3785110e+03   2.3797517e-06   4.0957390e-07   5.1446760e-08   4.5178199e-08   9.4206022e-04   7.1548276e-04   3.4241410e-04   7.6594094e-04
   7.1500000e-01   1.3682100e+03   1.5865012e-06   3.7233991e-07   5.1446760e-08   4.5178199e-08   6.9111242e-04   6.7097207e-04   5.6214106e-04   1.2801332e-03
   7.1750000e-01   1.3521300e+03   1.1776720e-06   2.9787193e-07   5.1446760e-08   4.5178199e-08   2.8056418e-04   4.9624106e-04   1.1186256e-03   1.4763397e-03
   7.2000000e-01   1.3360500e+03   1.0373277e-06   4.4680789e-07   1.0289352e-07   4.5178199e-08   2.3994416e-04   4.5860381e-04   1.7780421e-03   1.6826448e-03
   7.2250000e-01   1.3438800e+03   1.0190219e-06   7.4467982e-07   1.2861690e-07   9.0356397e-08   1.9770315e-04   3.5206559e-04   3.3305079e-03   1.8456732e-03
   7.2500000e-01   1.3517100e+03   1.0251238e-06   1.2659557e-06   2.0578704e-07   1.3553460e-07   1.5508074e-04   2.1170175e-04   5.4513284e-03   2.8156331e-03
   7.2750000e-01   1.3396010e+03   9.6410455e-07   1.4148917e-06   3.8585070e-07   2.0330189e-07   1.1575751e-04   1.1162039e-04   9.2899188e-03   7.5380078e-03
   7.3000000e-01   1.3275000e+03   8.4206601e-07   1.2659557e-06   7.2025464e-07   3.6142559e-07   9.9089959e-05   4.3281802e-05   1.6666295e-02   1.6181968e-02
   7.3250000e-01   1.3207200e+03   9.9461418e-07   9.6808375e-07   1.4919560e-06   6.5508388e-07   7.0655947e-05   6.1735930e-05   3.0613890e-02   2.3294146e-02
   7.3500000e-01   1.3139399e+03   1.1227547e-06   5.9574386e-07   2.2636574e-06   9.9392037e-07   4.0505595e-05   4.4239917e-05   5.5986387e-02   2.3142310e-02
   7.3750000e-01   1.2949399e+03   1.2814048e-06   4.8404188e-07   2.5723380e-06   1.1972223e-06   2.1625868e-05   2.3619617e-05   1.0429542e-01   1.0668028e-02
   7.4000000e-01   1.2759399e+03   1.2203855e-06   4.4680789e-07   3.0353588e-06   1.8071279e-06   3.2152747e-05   3.5116996e-05   1.8579662e-01   5.6220025e-03
   7.4250000e-01   1.2809200e+03   1.4644626e-06   4.8404188e-07   3.3697628e-06   2.4170336e-06   4.6531851e-05   5.0821750e-05   3.2755856e-01   2.9502343e-03
   7.4500000e-01   1.2859000e+03   1.7085397e-06   5.2127587e-07   2.7266783e-06   2.3492663e-06   3.7759453e-05   4.9488721e-05   5.2297288e-01   2.6203807e-03
   7.4750000e-01   1.2780410e+03   2.5017903e-06   5.9574386e-07   2.2636574e-06   2.2589099e-06   2.9101478e-05   5.5612325e-05   7.0863263e-01   2.7253026e-03
   7.5000000e-01   1.2701899e+03   3.4170794e-06   6.7021184e-07   1.8006366e-06   1.9878407e-06   2.7690266e-05   6.0486214e-05   8.4847517e-01   3.0874198e-03
   7.5250000e-01   1.2636811e+03   2.9899445e-06   5.9574386e-07   1.7749132e-06   1.9426625e-06   1.3025104e-05   4.6281118e-05   9.1198366e-01   6.3676867e-03
   7.5500000e-01   1.2571801e+03   2.5628096e-06   5.2127587e-07   1.8006366e-06   2.0330189e-06   6.0643970e-06   2.6577276e-05   9.4890979e-01   1.0240151e-02
   7.5750000e-01   1.2497990e+03   1.4034433e-06   2.9787193e-07   1.9292535e-06   2.2589099e-06   1.1194343e-05   1.5329839e-05   9.3526294e-01   1.5249481e-02
   7.6000000e-01   1.2424100e+03   7.4443516e-07   1.4893596e-07   1.9549769e-06   2.4848009e-06   2.5172969e-06   2.1870015e-05   9.3950106e-01   1.3184879e-02
