1.045	0	0	0	0	0
1.0475	0	0	0	0	0
1.05	0	0	0	0	0
1.0525	0	0	0	0	0
1.055	0	0	0	0	0
1.0575	0	0	0	0	0
1.06	0	0	0	0	0
1.0625	0	0	0	0	0
1.065	0	0	0	0	0
1.0675	0	0	0	0	0
1.07	0	0	0	0	0
1.0725	0	0	0	0	0
1.075	0	0	0	0	0
1.0775	0	0	0	0	0
1.08	0	0	0	0	0
1.0825	0	0	0	0	0
1.085	0	0	0	0	0
1.0875	0	0	0	0	0
1.09	0	0	0	0	0
1.0925	0	0	0	0	0
1.095	0	0	0	0	0
1.0975	0	0	0	0	0
1.1	0	0	0	0	0
1.1025	0	0	0	0	0
1.105	0	0	0	0	0
1.1075	0	0	0	0	0
1.11	0	0	0	0	0
1.1125	0	0	0	0	0
1.115	0	0	0	0	0
1.1175	0	0	0	0	0
1.12	0	0	0	0	0
1.1225	0	0	0	0	0
1.125	0	0	0	0	0
1.1275	0	0	0	0	0
1.13	0	0	0	0	0
1.1325	0	0	0	0	0
1.135	0	0	0	0	0
1.1375	0	0	0	0	0
1.14	0	0	0	0	0
1.1425	0	0	0	0	0
1.145	0	0	0	0	0
1.1475	0	0	0	0	0
1.15	0	0	0	0	0
1.1525	0	0	0	0	0
1.155	0	0	0	0	0
1.1575	0	0	0	0	0
1.16	0	0	0	0	0
1.1625	0	0	0	0	0
1.165	0	0	0	0	0
1.1675	0	0	0	0	0
1.17	0	0	0	0	0
1.1725	0	0	0	0	0
1.175	0	0	0	0	0
1.1775	0	0	0	0	0
1.18	0	0	0	0	0
1.1825	0	0	0	0	0
1.185	0	0	0	0	0
1.1875	0	0	0	0	0
1.19	0	0	0	0	0
1.1925	0	0	0	0	0
1.195	0	0	0	0	0
1.1975	0	0	0	0	0
1.2	0	0	0	0	0
1.2025	0	0	0	0	0
1.205	0	0	0	0	0
1.2075	0	0	0	0	0
1.21	0	0	0	0	0
1.2125	0	0	0	0	0
1.215	0	0	0	0	0
1.2175	0	0	0	0	0
1.22	0	0	0	0	0
1.2225	0	0	0	0	0
1.225	0	0	0	0	0
1.2275	0	0	0	0	0
1.23	0	0	0	0	0
1.2325	0	0	0	0	0
1.235	0	0	0	0	0
1.2375	0	0	0	0	0
1.24	0	0	0	0	0
1.2425	0	0	0	0	0
1.245	0	0	0	0	0
1.2475	0	0	0	0	0
1.25	0	0	0	0	0
1.2525	0	0	0	0	0
1.255	0	0	0	0	0
1.2575	0	0	0	0	0
1.26	0	0	0	0	0
1.2625	0	0	0	0	0
1.265	0	0	0	0	0
1.2675	0	0	0	0	0
1.27	0	0	0	0	0
1.2725	0	0	0	0	0
1.275	0	0	0	0	0
1.2775	0	0	0	0	0
1.28	0	0	0	0	0
1.2825	0	0	0	0	0
1.285	0	0	0	0	0
1.2875	0	0	0	0	0
1.29	0	0	0	0	0
1.2925	0	0	0	0	0
1.295	0	0	0	0	0
1.2975	0	0	0	0	0
1.3	0	0	0	0	0
1.3025	0	0	0	0	0
1.305	0	0	0	0	0
1.3075	0	0	0	0	0
1.31	0	0	0	0	0
1.3125	0	0	0	0	0
1.315	0	0	0	0	0
1.3175	0	0	0	0	0
1.32	0	0	0	0	0
1.3225	0	0	0	0	0
1.325	0	0	0	0	0
1.3275	0	0	0	0	0
1.33	0	0	0	0	0
1.3325	0	0	0	0	0
1.335	0	0	0	0	0
1.3375	0	0	0	0	0
1.34	0	0	0	0	0
1.3425	0	0	0	0	0
1.345	0	0	0	0	0
1.3475	0	0	0	0	0
1.35	0	0	0	0	0
1.3525	0	0	0	0	0
1.355	0	0	0	0	0
1.3575	0	0	0	0	0
1.36	0	0	0	0	0
1.3625	0	0	0	0	0
1.365	0	0	0	0	0
1.3675	0	0	0	0	0
1.37	0	0	0	0	0
1.3725	0	0	0	0	0
1.375	0	0	0	0	0
1.3775	0	0	0	0	0
1.38	0	0	0	0	0
1.3825	0	0	0	0	0
1.385	0	0	0	0	0
1.3875	0	0	0	0	0
1.39	0	0	0	0	0
1.3925	0	0	0	0	0
1.395	0	0	0	0	0
1.3975	0	0	0	0	0
1.4	0	0	0	0	0
1.4025	0	0	0	0	0
1.405	0	0	0	0	0
1.4075	0	0	0	0	0
1.41	0	0	0	0	0
1.4125	0	0	0	0	0
1.415	0	0	0	0	0
1.4175	0	0	0	0	0
1.42	0	0	0	0	0
1.4225	0	0	0	0	0
1.425	0	0	0	0	0
1.4275	0	0	0	0	0
1.43	0	0	0	0	0
1.4325	0	0	0	0	0
1.435	0	0	0	0	0
1.4375	0	0	0	0	0
1.44	0	0	0	0	0
1.4425	0	0	0	0	0
1.445	0	0	0	0	0
1.4475	0	0	0	0	0
1.45	0	0	0	0	0
1.4525	0	0	0	0	0
1.455	0	0	0	0	0
1.4575	0	0	0	0	0
1.46	0	0	0	0	0
1.4625	0	0	0	0	0
1.465	0	0	0	0	0
1.4675	0	0	0	0	0
1.47	0	0	0	0	0
1.4725	0	0	0	0	0
1.475	0	0	0	0	0
1.4775	0	0	0	0	0
1.48	0	0	0	0	0
1.4825	0	0	0	0	0
1.485	0	0	0	0	0
1.4875	0	0	0	0	0
1.49	0	0	0	0	0
1.4925	0	0	0	0	0
1.495	0	0	0	0	0
1.4975	0	0	0	0	0
1.5	0	0	0	0	0
1.5025	0	0	0	0	0
1.505	0	0	0	0	0
1.5075	0	0	0	0	0.0015
1.51	0	0	0	0	0.003
1.5125	0	0	0	0	0.004
1.515	0	0	0	0	0.005
1.5175	0	0	0	0	0.006
1.52	0	0	0	0	0.007
1.5225	0	0	0	0	0.0075
1.525	0	0	0	0	0.008
1.5275	0	0	0	0	0.0095
1.53	0	0	0	0	0.011
1.5325	0	0	0	0	0.012
1.535	0	0	0	0	0.013
1.5375	0	0	0	0	0.0155
1.54	0	0	0	0	0.018
1.5425	0	0	0	0	0.021
1.545	0	0	0	0	0.024
1.5475	0	0	0	0	0.0295
1.55	0	0	0	0	0.035
1.5525	0	0	0	0	0.045
1.555	0	0	0	0	0.055
1.5575	0	0	0	0	0.0675
1.56	0	0	0	0	0.08
1.5625	0	0	0	0	0.101
1.565	0	0	0	0	0.122
1.5675	0	0	0	0	0.142
1.57	0	0	0	0	0.162
1.5725	0	0	0	0	0.206
1.575	0	0	0	0	0.25
1.5775	0	0	0	0	0.2875
1.58	0	0	0	0	0.325
1.5825	0	0	0	0	0.4085
1.585	0	0	0	0	0.492
1.5875	0	0	0	0	0.5675
1.59	0	0	0	0	0.643
1.5925	0	0	0	0	0.732
1.595	0	0	0	0	0.821
1.5975	0	0	0	0	0.8735
1.6	0	0	0	0	0.926
1.6025	0	0	0	0	0.963
1.605	0	0	0	0	1
1.6075	0	0	0	0	0.9985
1.61	0	0	0	0	0.997
1.6125	0	0	0	0	0.9695
1.615	0	0	0	0	0.942
1.6175	0	0	0	0	0.912
1.62	0	0	0	0	0.882
1.6225	0	0	0	0	0.8565
1.625	0	0	0	0	0.831
1.6275	0	0	0	0	0.8185
1.63	0	0	0	0	0.806
1.6325	0	0	0	0	0.803
1.635	0	0	0	0	0.8
1.6375	0	0	0	0	0.8055
1.64	0	0	0	0	0.811
1.6425	0	0	0	0	0.815
1.645	0	0	0	0	0.819
1.6475	0	0	0	0	0.8265
1.65	0	0	0	0	0.834
1.6525	0	0	0	0	0.83
1.655	0	0	0	0	0.826
1.6575	0	0	0	0	0.8155
1.66	0	0	0	0	0.805
1.6625	0	0	0	0	0.7865
1.665	0	0	0	0	0.768
1.6675	0	0	0	0	0.7455
1.67	0	0	0	0	0.723
1.6725	0	0	0	0	0.696
1.675	0	0	0	0	0.669
1.6775	0	0	0	0	0.651
1.68	0	0	0	0	0.633
1.6825	0	0	0	0	0.607
1.685	0	0	0	0	0.581
1.6875	0	0	0	0	0.545
1.69	0	0	0	0	0.509
1.6925	0	0	0	0	0.4595
1.695	0	0	0	0	0.41
1.6975	0	0	0	0	0.3765
1.7	0	0	0	0	0.343
1.7025	0	0	0	0	0.3125
1.705	0	0	0	0	0.282
1.7075	0	0	0	0	0.2455
1.71	0	0	0	0	0.209
1.7125	0	0	0	0	0.1805
1.715	0	0	0	0	0.152
1.7175	0	0	0	0	0.137
1.72	0	0	0	0	0.122
1.7225	0	0	0	0	0.1085
1.725	0	0	0	0	0.095
1.7275	0	0	0	0	0.084
1.73	0	0	0	0	0.073
1.7325	0	0	0	0	0.0645
1.735	0	0	0	0	0.056
1.7375	0	0	0	0	0.052
1.74	0	0	0	0	0.048
1.7425	0	0	0	0	0.043
1.745	0	0	0	0	0.038
1.7475	0	0	0	0	0.035
1.75	0	0	0	0	0.032
1.7525	0	0	0	0	0.0295
1.755	0	0	0	0	0.027
1.7575	0	0	0	0	0.024
1.76	0	0	0	0	0.021
1.7625	0	0	0	0	0.019
1.765	0	0	0	0	0.017
1.7675	0	0	0	0	0.0155
1.77	0	0	0	0	0.014
1.7725	0	0	0	0	0.0125
1.775	0	0	0	0	0.011
1.7775	0	0	0	0	0.01
1.78	0	0	0	0	0.009
1.7825	0	0	0	0	0.0085
1.785	0	0	0	0	0.008
1.7875	0	0	0	0	0.0075
1.79	0	0	0	0	0.007
1.7925	0	0	0	0	0.0065
1.795	0	0	0	0	0.006
1.7975	0	0	0	0	0.006
1.8	0	0	0	0	0.006
1.8025	0	0	0	0	0.0055
1.805	0	0	0	0	0.005
1.8075	0	0	0	0	0.0045
1.81	0	0	0	0	0.004
1.8125	0	0	0	0	0.002
1.815	0	0	0	0	0
